Power_Plant_ID,Plant_Location,Operating_Capacity_MW,Fuel_Type,Emission_Level_CO2_tonnes,Operational_Years,Maintenance_Cost_MUSD,Temperature_C,Humidity_percent,Wind_Speed_kmh,Soil_Moisture_percent,Dam_Height_m,Reservoir_Capacity_MCM,Sedimentation_Rate_mpy,Efficiency_percent
3ee86dc8-2f69-4b19-8a1a-156018e1cffe,Parktown,79.5105445145426,Gas,27990.289141081346,41,3.113568363689064,36.86967500041759,22.134196689749473,7.924438738366413,12.941731996169128,130.47709530425894,3411.169787350501,0.48547734879715,63.03625081382427
7848dd7b-eb70-4e06-9998-ed9b39145222,Lake Marcusside,,Gas,3292.9911032920813,33,16.972367160693313,25.092790073364046,81.47908983856516,94.41313178877427,39.35316997867938,216.30784160484833,3882.8604952509363,0.768829043415481,60.81203320531907
cb4ba07b-f12c-43ac-9e90-5c6dd95caee1,Thompsonland,388.1167615129614,Coal,3460.2838045147987,44,12.204826042258283,39.94747203244268,27.804118719328905,57.24668984395292,25.697029997662774,240.70457778025465,324.25375214529345,0.379820932584097,80.87993449692436
d46484db-755b-4f90-8176-e1a8af5fce27,New Melissa,837.9791843861434,Gas,19783.81781875039,25,19.730434189421757,36.04555208983676,68.13473240808116,46.89542775749679,5.373079286057224,49.41247253827184,679.2697639900181,0.212048164691228,62.471677534469585
1c4aff78-b533-4bf9-9468-a35c47be7085,Michaelchester,154.85149723870882,Coal,44110.900989545866,13,12.695357993720759,17.762371329388664,67.03717415200046,1.469462813046796,17.041510012344535,80.65255273513866,2876.657584497673,0.359507479448662,92.5925574719119
387e0db8-c0a7-4700-84f3-39bc85ba5911,Burtonshire,900.5205713135169,Gas,16409.823565817802,13,2.262281227017322,31.16627150728646,59.40047203006516,42.74279826912031,39.42921189208213,242.20452122370008,3910.841122400775,0.69330666589173,88.2547624623197
2f852223-6ac2-4af9-9472-c940c9715831,Patrickhaven,537.0274815050759,Coal,16995.105524691622,18,13.088443864694767,19.627997151880834,37.776349979657304,20.614978157496456,20.29686528570364,232.23683528436806,168.06101401931576,0.201131767192607,76.02443514615598
b7879be6-bd35-4c5c-b657-6ba793c8b2a4,Heidistad,868.8721977329574,Gas,2898.405361761672,31,15.660260376035815,21.646476026018856,50.48583672586233,55.39510985723365,5.321268586432121,91.95065995229652,4396.676979375217,0.109197688930599,88.05851136551091
9064837b-816e-4f2f-9b8e-7d154c9e65a2,Ryanmouth,138.24531004692255,Gas,48852.94168659108,5,2.448371940123002,30.0547813117562,77.69798184905883,22.358615678495518,12.673079076213503,111.67383040053332,3233.262084259487,0.443188396932693,60.652902001988295
b29d748e-20a1-430f-b913-dc4ac43ee39c,Elizabethchester,844.6913278237927,Gas,47758.896045265756,59,16.47531195153782,18.912408163991962,77.94131951057548,99.57200816198728,6.881756964631994,86.53093945874325,1350.027262785419,0.261409041092916,71.26305737683178
91a7eb01-c0a0-4a85-9629-5ce927ec0d46,South Angela,883.4659781823384,Gas,8585.113971159144,19,4.618804947936716,42.68339508689914,34.28800159606926,28.963101394616174,35.607937938692714,226.91966068916568,2576.0125563423103,0.966171082644283,85.17315153153169
adf0cb60-6bb9-4a5b-a043-fd3a26a94c20,Penaview,997.9586425469573,Gas,34263.178351845505,35,14.598220016679145,22.144600418539078,41.41582005188181,79.72939571106397,6.615376420205694,102.15672807174904,2556.359739556491,0.909112449398694,73.721920609715
8e242c0e-91e2-43a7-a3dd-4ed40a7319ff,Jermaineland,960.6808949572877,Coal,27378.647109511327,15,10.950157513540203,38.45544532144271,30.353248727051337,63.99132422793148,10.719220609779267,113.31383204386998,1862.6878101927257,0.691932647320986,68.6915179604969
93948594-b7c5-43d8-897e-70a912be856d,East Thomas,,Nuclear,23678.17576993873,22,1.474483513296962,20.150480486160664,38.01618576192672,1.624978503914587,31.53657604093369,34.075410111304905,2256.8416901615237,0.165910885865912,79.0659080085355
a1849497-1212-4a2d-8440-453fef05b141,Sanchezfurt,732.2419279627975,Gas,5730.505256825105,10,9.808217564370619,18.544485318364696,34.12422806932309,40.393285945446586,35.523221494173356,250.42502559061214,3275.6327745284975,0.783382057392567,65.18937658862198
304c386b-3d7c-4923-a770-169aa35a0ca5,Lindsayberg,83.97635933640368,Coal,37807.37744634886,55,6.225719275182696,22.203670236976834,26.500742641467596,2.690954836279857,6.495048932025983,215.7622570120078,1571.6143296481655,0.357416825625761,67.66701925204772
65470bb0-2ce2-4abb-bfe9-8e387d588ae9,Gilbertside,258.5779036442586,Gas,10722.983671374492,10,19.77422281272572,27.27940918807596,85.84506735278258,40.599182267435054,18.45040581601086,213.2900799738551,997.5275546638668,0.845294761650915,71.67657670657282
9b9da846-70d6-4061-bc96-ceceffcf713f,East Courtney,383.76952053685596,Coal,10083.77584724976,48,1.966779622975794,27.066733632266747,53.5763144558435,57.96237982101783,8.237936056524426,85.01149721380543,1198.4692308837782,0.258664406291851,94.27927156641675
656c7fba-431f-439c-b22a-d9b7baec7342,Hickstown,867.2573514336681,Gas,8382.33393930471,60,0.964863642919793,23.782871040619753,78.46211261306199,94.1335498115143,14.952631242493856,68.58881401214717,4475.676406215069,0.659541517931366,83.7686432544686
575d21df-a462-437f-9327-b25b45620446,Jacquelineborough,,Gas,33507.18280833756,20,14.583552619189375,23.03310115520276,47.98846937345064,32.623240723897815,21.30015922982714,59.452322210506416,1163.1516493756383,0.217649867456707,74.10949818501388
536c9149-6032-4bab-b2d2-04b90284e8e7,Port Jared,925.7494196401133,Gas,14557.243975522519,22,3.237311216458516,35.037975818374406,79.23953055565173,51.34416652591606,6.73237816652647,71.27976170225992,3831.9317965481487,0.173119691846756,64.27355618547669
a3358733-c808-4b34-9fcf-e511b1b5c91c,Petershire,,Coal,34632.29794369104,31,3.833402038970959,21.868989080078972,81.68243542848683,37.700280219425764,29.717881541082225,111.15277207515851,194.7021712029426,0.210399058296001,62.09368722735112
c9f1dafc-9a40-4175-b896-2a2addd2dfb1,East Andrea,296.93301948301865,Coal,18858.85527447612,4,11.651463087322101,15.85207288774011,77.13400665777577,61.77091887731768,7.660326863581813,255.0095234229168,4512.833993006363,0.959134086406568,72.01957411383283
53be3ac5-450b-4089-8e56-9f2d69274ab0,Stephenside,248.5703660836822,Coal,3705.5820000964163,16,11.914534764373954,38.83425682381183,76.38615227481446,12.3664941516049,22.030692331438892,131.4921667035008,3217.0674382855264,0.390679487477015,68.67759489678271
db9cf3c6-345b-4e91-bc6c-0c50193f708d,Rodriguezfurt,845.682620203486,Nuclear,32798.412551091926,8,8.901265126405029,22.488084065644692,22.851777525391476,37.67276436575153,7.429166801042149,209.67512564682298,4805.485587906318,0.68023230354432,89.48155882856989
28455c08-4b6f-4a50-8115-6accc17987df,Lake Matthewhaven,477.70470263073264,Gas,30183.966885428246,51,9.817628802032448,19.64297556856121,73.03019842705172,33.95896488342318,9.479714015082715,113.12536911444427,1179.56274005319,0.901698784217505,72.77048166991186
ccd690a8-ee20-42a7-af93-c0edd329bf0a,Sheriberg,278.0606353433908,Gas,7418.453996977892,11,17.42088479017961,19.848075407161026,33.75106863228902,72.17380126513926,39.81919625245603,222.72376564912727,4292.662131115751,0.920193589378929,70.8629623887327
3a99ea9d-f233-4bdc-9e87-685da115bde6,Port Michael,869.536861733943,Coal,4755.488910821045,30,0.524669191199862,21.662451373859508,58.11332477863728,37.19742458945969,19.252725769853676,44.53237685972024,4349.941584651624,0.642444208622129,83.72063019711132
ac5aa9bf-1fcd-455e-a86a-79eb5bff7815,Garzamouth,710.8827443162344,Gas,41951.136817515406,32,18.491834122794717,22.3308726159933,39.952830912557225,46.66704809866695,15.806018201010984,147.73859735435173,3480.340612406348,0.760054730488385,81.19866805832014
f572bef0-c580-4363-9cf6-689bdd017d7b,Port Austin,570.1340389739872,Coal,22556.456320426783,57,18.55451899071716,23.28247665855686,36.73748411641395,33.091307628903564,21.588012126269014,199.03980038271845,2746.995578036974,0.79533523039877,85.86321784119754
473023fe-6c97-4670-8da8-25c7bbc11e94,South Hollyside,273.06084607941864,Gas,1095.913414160255,57,12.204323364242137,21.19370676251277,54.04889386535236,29.055295748829522,12.635055676671398,75.76946133430052,4152.851112242301,0.584046112371846,90.51580821674636
e8a00fcd-3994-4334-a63d-96c03ccdcecd,East Edward,751.7908505705765,Gas,36655.65747581816,36,10.821122012214992,29.56158017295493,55.88492967012442,65.88950074233185,30.718126384422085,208.62561062514126,4367.593998921306,0.159852433892044,83.61947633755197
5c1ed5ad-c0ba-4039-ae7a-1a74e2968920,Atkinsonfurt,142.9247962916392,Coal,,18,15.292337710212628,21.19469071603477,25.590989066797384,56.11805813346409,39.84651858698375,285.6301649502113,1966.5020202720143,0.231860798291432,72.45643423447994
cc9e2cf8-c7e0-46f8-bc52-f0994978f86c,North Thomasstad,769.2478272623663,Gas,31028.5126968506,37,4.978646105297017,44.0401241897183,21.26437495136358,3.00748703993301,18.632430368918044,292.36943245646654,1022.6405397522327,0.948131832272754,76.91070335334018
bd4159c7-ecab-4ac0-a2ad-4460ccb90f9f,Cameronfurt,108.8277420513564,Coal,12558.343964587755,19,13.896266731595967,43.909101065241444,54.18731626442904,25.606634534639362,8.061966042315877,175.44747010362218,2190.2623669832483,0.126137903654374,63.00996674768762
8743c18d-e8c5-4d5f-ab33-555d503b2ad2,Markside,192.36666013770306,Coal,11612.695481894209,1,4.181273913538304,35.07937741149256,82.52285714265773,54.67816627329126,26.228640775164862,165.1177293651519,2361.832957308377,0.121471775226679,82.16312436215738
bf056795-fe5e-407d-955e-9e67a826530c,Andersonburgh,576.1904502215328,Nuclear,,32,15.694288197201683,16.620118030279695,38.17414314889784,99.72093930605229,29.933488991235695,80.52549863173937,3962.8726027517155,0.797289049465263,76.05326008751516
fc52caba-a611-4895-8b46-98169e9ed0c2,Jessicastad,140.00811361962934,Coal,38111.904206530606,48,11.936578064112982,42.188226070386186,86.95406804047848,27.11834203125535,34.05649730450132,173.25770035367535,4317.70030127355,0.916387157613329,72.76758764831558
fee511f4-92d2-4b02-9350-ba318f6ddb00,Meyermouth,551.1013409741502,Coal,16358.922434203723,40,4.577470900023076,33.30355240541788,46.67924819476118,51.26910247464741,18.683629279965267,230.522033181326,3830.4777918318864,0.924230601969634,79.76105229412867
2b51744a-43aa-4e6a-90d4-564d14a183f3,Matthewton,650.7244450900976,Renewable,15192.539877590041,51,12.190814072354922,25.656277676668054,29.520403920365922,94.43906325205104,5.339844600504739,93.70580931009795,2345.7704357243156,0.561619563455787,94.29621685672673
f8b75cf4-b90c-4837-ac40-2d723ac46944,Walkerberg,99.23942819442178,Renewable,20801.612330742333,19,13.90313896218912,25.247312472057338,20.24247723911447,89.4872657237964,9.120125916858795,80.48924157584482,1013.6104984040809,0.977789947057501,71.16043988493566
f70a6468-1b26-49e7-ae9c-4e8d571270ed,Erikaside,125.97145221679611,Gas,38709.17408329235,53,18.03521174109222,20.710780714280148,49.57101604719557,48.394242164193265,35.92440783295329,146.14491477525698,1524.9811317512676,0.663910724388077,92.74071799928535
9961cbba-6c60-4ff3-8f99-7ea03dec1c72,New Jessica,815.9370413797574,Coal,49950.8866971527,39,10.586236815082161,42.241985806614665,29.955536382576355,44.69830998584797,27.626908486189805,86.67158994954224,1154.9777459261743,0.156193949116945,67.79325539716201
c7f7d1ab-5ab4-49f4-a696-c64eb8ec271b,North Tylermouth,961.6492395356423,Coal,19968.348036009644,56,3.137371840093442,42.63363042925716,80.03413693332536,75.8839943492445,28.945718088488395,189.28024223789205,522.9543739522377,0.955202403164808,
95a31f75-a51d-4dc7-b3a3-572e5cda4c53,Lake Elizabethburgh,543.3934489722599,Gas,3007.281836146608,35,10.93064123391304,27.307547912645372,48.02025860097338,50.549510497993154,21.27931810202025,137.57497933451074,2282.290005546761,0.112833976074633,93.916037717851
5d730769-6618-428d-8190-a6679911987e,Jimenezton,266.3598679082248,Gas,41494.73777157649,46,12.203581804762676,31.218146490948666,56.68027324491284,83.92727210856172,17.193542084705,243.5650206679615,1739.3138737155741,0.38914373759838,61.45297583129405
34e45e62-9656-4eb9-a3b7-7af16c8675bc,New Mitchellland,417.4904618996598,Gas,17100.21257925013,52,4.105604784416244,34.08678762059061,50.57693274110645,7.546200606640252,6.246603178089381,249.1504063195465,3125.4066873512966,0.702671981561933,
c9208c21-fb67-4b45-ac99-98d35d111e01,Devinport,622.6613595131873,Renewable,1741.019352767109,24,8.929489557209315,27.779711626274008,30.10931811066018,76.20421000290025,8.24927972792382,270.04815656373046,209.12563044692058,0.765513327605762,86.92631614377122
ae293d8e-82f9-4573-ac1e-aa0888dc8dfa,New Rhondashire,716.6660735357847,Coal,20811.11097069702,2,10.04040299259683,31.166270514048854,60.4490642150546,15.193298362231634,10.851055909342389,109.85938387487502,2864.0900478344092,0.85346072489236,60.09597816759873
9551c7ca-46fd-4220-8d36-02096d335eed,New Oscar,,Renewable,10849.444976573726,19,15.776346408214009,29.16212087072235,88.87454800057071,89.35643386455749,22.656540813711597,45.91893427533569,1496.2742694895187,0.79404535025122,70.08017182129424
bf040c5a-82e2-482c-b67d-260ab390dbc4,North Judy,735.8240783660751,Renewable,39432.54144684121,30,9.925674079350756,33.01004643978432,82.56207849884024,72.95453295879042,13.070772394501804,61.98273484876435,2739.597538930584,0.45041662779788,73.99190813730927
1e890015-2fee-448c-a1f1-2e27e89c2d1a,North Samantha,832.4014705080162,Coal,35658.373998901174,41,2.324889596298326,33.72410537050726,78.70529636935497,63.93110987793875,18.71810506340564,245.0673147767411,479.02757439929974,0.666830700988228,87.15890626006679
e95a7fb3-a334-468e-81fe-533aae39af18,Turnerville,94.85966585707743,Gas,7478.90001049163,44,8.503809123167144,25.7949614687964,59.59522516761513,10.309068929829113,5.450503984979209,71.51868788925756,4508.98236257151,0.77871880282835,
22866258-2d2d-4597-a71d-508aa942ba55,Lake Williammouth,781.7540672297681,Gas,3533.4942238765625,59,16.636938443601874,17.67973610412425,47.24465500009912,41.225735502845374,11.238571136199397,117.51722435536817,4993.638921026441,0.229809026575724,60.99716149322803
0200baba-6c82-458e-9e2b-010cd8b167d0,Susanmouth,764.3490306080271,Gas,11548.745616629203,16,17.973968482118224,24.51200877002102,58.47354545574788,68.7226287055755,34.13651574199824,199.24323868919387,1026.2505549424277,0.947265039648798,84.83956158114313
4a22ac1d-76f5-4b44-9da0-e393a5f13fe1,North Richard,949.3161410653603,Coal,8699.868446241473,56,10.30159433518108,20.40241951935735,56.69835943991779,25.06050815179288,13.05796800045277,58.60800485259837,1256.0235480146866,0.498590110388207,84.16013550921724
5c747fa2-ba48-43f2-83b9-301618e48e97,Johnsonfort,191.20011054152644,Coal,33030.01064065208,7,1.563912854326696,41.37108755257579,56.53038276102841,5.212490354001186,34.68969924958229,147.96291384893075,1089.5742779095613,0.430327117561746,75.50469996573658
2aec095e-7e3d-4bc3-8245-1d555cb07a43,Thompsonport,82.8755944708106,Renewable,4716.6845580454465,8,14.420022401395695,23.626878900558367,63.03083162551288,10.863889265377114,35.77261602548943,288.5315272635832,1866.9182798680954,0.926347356909741,
dba9e16e-db13-40fa-9812-23abefae7e77,North Carolbury,944.6854036293004,Renewable,17721.829707120112,53,3.359249736995448,39.736030466799505,40.54893061751463,11.453391752667585,16.55553839426782,162.57652103552044,1393.6495691726957,0.610625241582444,94.81760105089317
be8bac06-3604-447a-9a2b-dda371bd33d3,North Tonyahaven,176.01665174096826,Coal,19334.56339416758,49,17.10613581169526,16.59266783534095,34.2265738526755,18.399406487459867,38.29035403583321,158.82496783458967,4800.156309523744,0.711823720948426,
b1b03634-1160-4801-abe3-990b9b2ccd69,Mendozabury,786.51302038181,Renewable,38586.89860958912,17,16.55103374290488,33.39151234572987,76.1096454970766,61.61726084947975,38.50500103861415,85.37279301505241,3619.0404833120297,0.811330624583646,85.47518358303853
a7f3f159-24c6-4771-bfb9-ab34e6545b5d,Lake Carla,440.42039264822677,Coal,,20,9.334192208670203,32.481775947772064,26.142203610586016,72.5520967261778,14.623519046288672,216.01413673809014,332.56785910632897,0.833801211028067,90.47047531258688
aaaa96a0-8d26-49a4-b1f7-c2e1a8ea8d5c,Schneiderstad,436.7058085651201,Gas,15340.468447109213,25,1.777729795704182,33.12004472660789,32.43188139401763,95.32505142280068,26.962478999529125,89.20842973163684,3726.3876303154575,0.4790750474849,74.65332592910283
e1220892-840f-4556-b1b4-b1468179f9a9,Davidmouth,529.3193872057263,Renewable,27389.102313828233,46,4.772501182026216,44.64107649577247,28.65231946260845,27.253083253771603,39.984978863618196,184.6088584838567,2478.592006893681,0.864729025619759,94.2297435604174
35bd0bb6-7494-4f42-a5bd-caad84539cef,Johntown,274.1197479911405,Gas,31275.609217091867,50,5.614736839522203,34.42754712025791,34.990953987075585,71.30517514480375,6.547868633360023,66.1309283750183,3871.402008828107,0.550818531158486,87.76206029534953
e050fffe-5edf-48da-85de-c57fcaa5b8ae,Saundersland,262.03707742217034,Renewable,18056.449072337742,9,19.19575378172445,24.60310985425259,41.006366623027134,63.11744153871493,14.480420909062644,177.9192954349513,3267.5367819999965,0.501712076203135,90.98077494055111
42cc8822-10e2-46f2-8dec-fa749d2c4b7b,Lake Raymond,120.28316383037263,Renewable,23445.454848909216,25,9.592808595731778,36.372551494432074,64.51653640696266,22.777532181784377,25.021434224555097,263.719957016977,489.2790277378627,0.569023998973793,75.52543448125128
00187169-a1ce-424a-9929-00dca3b9f6bc,East Patrick,443.4398318384533,Coal,33585.74812210617,6,2.704543423676308,21.015933417457703,31.37383754529154,10.062395758177956,36.20210154872082,182.36237811863708,4921.097010586002,0.680663247118939,82.19429917667489
8c5c7341-44be-48a2-af72-3db21264cae1,Port Morgan,153.85407890547611,Coal,34936.94292894185,26,15.567655728652161,40.090299846339185,29.72462445120385,34.82709731238801,7.906156995054936,213.98640692257771,58.399600994011976,0.791228546345876,94.69324872886943
93b4de38-082a-454e-af8e-fe6e0fdd7ebf,Curtischester,,Coal,26740.61638408251,58,18.924978109723728,37.8591940329531,22.083146563686103,7.688603684622819,27.87352612887299,276.33895210788415,2071.2660950431064,0.185422818437328,91.87230315446243
1f476524-f94f-41a7-a05a-c14d792608e0,East David,236.01077174868868,Coal,9347.335394840335,57,19.16871348170051,19.559777093956793,43.058207876198665,90.71369988418833,30.363757370849594,73.78686929023081,3676.774670225213,0.315290242835778,68.79375332154822
ab1a22ab-ba09-4372-a9f2-0b20a52368e2,New Whitney,291.16317389336405,Coal,,44,3.779914284308267,20.370441208295112,40.08711040108804,95.8001831709006,22.586052699539913,277.362284537072,3913.683747897352,0.306239646061333,94.17066443772771
01a0ad91-516c-403f-b663-7eb4285aec67,Mcmahonstad,133.02819322945385,Nuclear,32839.85133880898,8,11.295286388075093,29.156626151909727,34.552100775820065,81.07976242264468,32.9646978886864,94.87805222363328,462.3444727154023,0.398002042742079,78.98746394337701
8f494c5a-1298-4ca6-8af2-dc1d267439a1,Kingport,246.34343521148782,Renewable,29282.48603607157,18,9.686311601854682,44.92064921022152,43.221410706292545,77.81119786037583,15.963448947226627,149.0186583869982,4777.497861233787,0.232576119656255,74.25338991480352
91a7afc2-d17f-4268-8ec0-c7ccffae394a,Thomaschester,848.143269316209,Nuclear,32012.26658278054,56,10.354132579961954,30.491170032228162,49.506733350699264,1.361252837072069,31.82431272922307,125.67232966873932,2558.742031222216,0.287520333169027,94.60831161565693
f0e21b65-947d-4e8a-9a55-bb24746bc0c0,North Edwin,850.5367550107145,Coal,26443.734370353523,36,16.693625819941914,37.839406663135904,85.11205325202441,54.69793892372705,5.607983142212115,206.08836682970232,4021.779043923834,0.354032775942125,80.17237239888559
a5d30fc2-d0fd-429e-bd2d-6b84ead57dea,South Gary,308.8633281652279,Renewable,,4,17.76707418342465,31.552152751225744,24.88078546704626,35.79788539147791,12.52783584923618,40.33099285963996,1169.135904578638,0.334027346136693,89.6263855334304
42303351-b5b1-4e6a-bc40-9872e24d3ead,Burkefort,300.74115013559447,Gas,6564.979106188881,44,8.544862690629046,23.61749301196222,81.2978631619921,35.08555914500349,7.07899968942835,136.67253813151706,1456.6444379721263,0.87737648547364,66.38155595374327
8816f764-7a5f-4323-9916-d60ed3971ee1,Armstrongfort,565.3313241111484,Coal,35590.60024024113,32,5.655880670753914,19.575603625457923,88.58183224191302,35.682635872020654,5.191929149524172,178.76889289336796,1837.0939351881914,0.336066669656965,79.31893998950024
c4ab6d79-be58-4bdc-a2db-3a44dfa0183a,Lake Dawn,439.8050868695649,Renewable,15485.441626853799,32,10.971695230907711,43.984600520984145,26.135636781906964,12.313039748296116,35.028645876239366,184.44726244151536,594.9460558791453,0.54448098928626,65.51349206434791
f59f5c27-4c33-48e2-894f-aebdf283b3fb,West Jesus,69.7922541298799,Coal,16056.91538429574,10,8.398663213111348,33.30924549329761,40.57833095975698,50.01438090771243,24.174774277967806,268.05705836810705,4448.069561657281,0.899081759516435,80.56526509556492
972279e5-4bd2-43a4-bc5b-dc72bba83542,West Jeffreymouth,907.819988968181,Nuclear,11358.557942982443,34,1.645846874169872,34.9006805291457,46.65098795941479,73.81857875686622,5.300555483437256,72.40833215386645,3281.0159603098914,0.823818177762215,82.8401547133393
f6eb6a99-ea32-4e85-9371-41a7ff65ad6f,North Michaelland,307.8297926553041,Gas,12831.188635448314,16,13.480230175693352,36.370524069802414,61.02909402609465,66.85627939571978,11.825887763598903,248.04517365383128,1538.3157855030163,0.694945868563252,91.35510371208908
4055c22e-e304-433d-90be-618f8853eacf,North Vanessa,520.3894325704857,Coal,46912.35397602279,2,7.931648109493837,38.46543789660163,40.46039862498756,10.893112954947505,6.551320723148706,267.78217539564093,257.63642559602476,0.712850602112042,90.11216591685917
272f91fa-7998-4b32-9c45-6824c7513cb9,East Deanna,263.9710609907074,Gas,45423.0509026241,40,7.355074723349303,40.68893488513232,52.34201216743131,21.781316317755905,25.839378536159195,69.62964863975685,2888.616052328778,0.971999204871995,81.00752685726941
ce488fd9-3dd0-4ad9-b528-02c3c528d8ea,Port Andre,368.4433176026032,Nuclear,39956.07133970288,58,18.630973716808857,21.80916163654448,64.02804802255606,17.911673791961434,36.49229413023066,71.71066034921233,2184.982539027053,0.377965729473893,76.09503285385932
ea1e6b52-f794-453d-819e-ce06b56ff96e,Stephanieton,175.8501295460262,Coal,10653.730795266525,58,17.44237427565904,16.500458054393423,38.45981281258824,25.106825858802218,31.476750863768864,232.76617394738378,1487.5634333232504,0.900059353237499,80.22484840684479
fdb34f92-009d-4ed3-bec0-a0c56c9986d7,North Tiffany,835.3678601739579,Renewable,47877.568272966295,1,8.200876843105014,30.799172797409152,28.61451490209079,97.44577531027633,22.40763191749923,236.7198344246793,3832.2744186280966,0.595092096685124,82.75641969095324
64397afd-d263-446d-93db-8ebfe7e6e000,West Joshuaton,,Nuclear,10985.117656544457,33,11.83144326996431,21.33216175890142,51.54239648553697,61.271296711695946,11.867972196658348,45.583473530939976,577.4617555613994,0.710997459044443,74.46889819438556
f08a2699-d4aa-48f8-88ca-24ec611ab307,New Kimberlyfurt,,Gas,2407.813893332598,44,13.098721764540498,37.940268820050306,60.80333176287637,94.57159631743203,22.256646614446524,128.62620036579835,4020.380410984554,0.173284733105959,69.9721707754076
009ff206-8bf1-42a2-9bf4-f0504b81abb6,Pachecoton,379.3326897697635,Nuclear,,7,17.786089355946817,23.1631019740044,41.45268734259802,43.747339106437444,17.11605166911742,47.2020315356433,1776.638808831461,0.306449777731992,
63d6f72f-899b-45da-8af4-5f2252dc2193,Williamsmouth,,Nuclear,42394.518606029065,55,19.844439758623615,17.000904337516474,34.987108170754155,26.475681159324637,36.46197819944142,268.8494092336997,1752.4801728348034,0.20466820194135,78.68223046857796
44034b81-a571-40c6-bb9a-142168640c0c,Lake Jamesbury,644.5565176857278,Coal,28054.757445890667,55,19.164978359471174,37.720371123506865,87.21158012374434,37.621427718885215,38.39317779392334,116.99112847294309,3432.158204572903,0.442893386307376,
43883d59-d68b-4b27-884b-dc7ba98ef4c9,New Jamesport,647.2743412685253,Gas,5542.327436593067,10,16.004632032289713,19.909091280940423,68.24807380814725,33.23998906452336,26.477156355286603,142.63584765255064,4593.836715085856,0.49127717227587,93.06581108685687
d095dcdd-0b1c-4c53-b164-94866de32f14,Ianfurt,997.9285327105104,Nuclear,35324.44788106701,24,14.854490251807823,42.96916462596813,54.48387223455218,2.244709198139727,27.267619524287547,63.36974457687215,3617.9000495544383,0.528804765934794,85.25705448758458
f396d658-de11-4603-a6d9-9461e0afd533,Lake Veronica,934.3935982894236,Renewable,,31,13.560543428303676,18.08840144488047,73.51385042652375,7.75236123851638,28.20321333973072,124.6176244402865,3655.0488510550595,0.419409696499455,71.67450141073033
b0cccfae-19ca-4c4c-b510-b628cad9a52f,Collinfurt,,Coal,7217.867198969623,24,16.244200913633648,18.399151667962702,48.24836321002299,78.72458674318547,24.70374444543088,268.1488261342853,659.9900454773563,0.528401867809095,77.5582127679886
cd6d7cba-6930-4e74-95e7-00579b90cbb8,Coryview,259.5816003799308,Gas,22844.40287565901,18,17.400727500529463,36.20693373169337,44.94675730933808,33.02156924929286,24.566079579002285,213.33393277833875,3425.709940762783,0.926144429343862,
2a1ab962-52c0-4aef-8c57-edde8cbd62e0,West Tonymouth,237.59940300639286,Renewable,8749.720799364944,3,5.254412981154244,34.66317159473669,70.70575454541904,49.56336678223434,29.551968589178227,131.80000537757127,2458.4533512606495,0.761125380432588,85.16337648002282
209f1c9b-80b1-4224-9e67-7b156f99e678,South Amy,342.4225195374798,Coal,13657.945922387584,22,5.887385679821468,36.83929433945807,41.14953002799008,11.487337971176725,29.768354825793313,170.04052245318397,102.24094918357888,0.819170253522798,
fa4f5f67-8002-4dca-9b4f-0a7c6e2a1aca,Port Douglasville,973.4047504080412,Nuclear,12517.973504339554,27,16.317171812356488,20.911323169066556,65.76509966265738,68.45249058983502,24.304810463661898,187.8958751210413,1420.9811589749988,0.487138615493393,71.09575768151359
15198192-8372-458d-8725-db50f5d83ab7,Port Cynthia,201.9648132303603,Renewable,22293.550267488263,38,16.246596639810175,24.74716484515527,23.00071801280535,47.881275348964266,26.783618359281668,44.486523310612185,1999.7312940327236,0.779804826154105,87.56331656195198
d61c7fde-fa6a-482e-a68c-114ad481d23b,Jamesport,260.0111735131976,Renewable,41740.28187738764,34,1.412605958623734,15.764562758467669,57.491425362534244,66.32475713300656,34.974042314773925,236.86531641361765,3185.312485128649,0.59936240445386,84.56657918976668
be08ed1c-c7d6-4a08-8d47-e66b973ba5e7,Foleyton,57.08080890275177,Coal,,3,16.6622748500581,31.568355966161217,63.43922307334171,97.60997554583723,33.651175502031734,161.07280535768317,159.65510570504344,0.127286480019356,81.92373864713218
b52794bd-405c-4873-9aa3-829e816fecb1,Lake Tiffanyview,554.6175418324555,Gas,7096.446335458452,57,7.404235310646783,21.93539076966173,44.32879740908507,70.96331024091208,22.661726294858134,40.30661763988991,2696.9856398359684,0.941265332276952,79.60062029861118
584355a2-f510-4787-8ee5-c1c53fad5d7d,Julieborough,648.9866422040087,Nuclear,1885.3750202734673,6,2.990729981607191,41.62304634710843,41.34092754931649,72.12841897597113,16.921616253585515,105.21131056717921,4370.203940715609,0.481804166412712,61.508327272452576
f0c15dd0-3178-4224-bc2d-5e6d510e1d6b,West Michaelshire,521.9358348483124,Gas,40390.57225984862,51,13.564152614892429,40.384486381280965,52.903691829203154,4.357011086679352,21.416088857339194,178.4619507296059,2106.9438599018213,0.750462667504828,77.56391513910754
0a363f33-2b20-4d40-80b3-af2d8fab1059,Lake William,445.79119517007484,Nuclear,23048.01667490317,18,0.616038845329778,40.90119841392617,30.757546342145513,87.45420272923816,32.084006404524786,283.64370232192016,193.51233623157586,0.473249040549906,87.37935480066135
